row_type,file,line,token_len,score_joy,score_sadness,score_anticipation,score_surprise,score_anger,score_fear,score_disgust,score_trust,text
chunk,006.docx,line 1,79,0.1183263286948204,0.017716653645038605,0.9850795865058899,0.020450111478567123,0.003932425286620855,0.01601550355553627,0.012353582307696342,0.04519347846508026
chunk,006.docx,line 2,48,0.3415506184101105,0.015431629493832588,0.992416262626648,0.015636660158634186,0.006613246165215969,0.011261602863669395,0.011521131731569767,0.0494232214987278
chunk,006.docx,line 3,63,0.06055915728211403,0.022784341126680374,0.9632359147071838,0.05081286281347275,0.003482050495222211,0.027936602011322975,0.012003748677670956,0.02087162621319294
chunk,006.docx,line 4,23,0.0487091951072216,0.02774665877223015,0.766090989112854,0.0427832193672657,0.010298691689968109,0.06479305028915405,0.053575750440359116,0.01083166804164648
chunk,006.docx,line 5,7,0.05872113257646561,0.016046348959207535,0.34526196122169495,0.018669113516807556,0.004308970179408789,0.027934148907661438,0.029708025977015495,0.009837744757533073
chunk,006.docx,line 6,9,0.009797443635761738,0.05032920464873314,0.2908318042755127,0.07799533009529114,0.026515062898397446,0.05777015909552574,0.09536005556583405,0.00330268288962543
chunk,006.docx,line 7,6,0.017510337755084038,0.03144214674830437,0.3026996850967407,0.030966127291321754,0.005590253509581089,0.056552622467279434,0.04712402820587158,0.004787275101989508
chunk,006.docx,line 8,45,0.516872763633728,0.006849786266684532,0.4688132703304291,0.11983006447553635,0.001636476838029921,0.02432575821876526,0.0122646139934659,0.039175644516944885
chunk,006.docx,line 9,6,0.038920193910598755,0.009997677057981491,0.18089793622493744,0.11489906907081604,0.004046839661896229,0.017609817907214165,0.02224632352590561,0.007674142252653837
chunk,006.docx,line 10,34,0.02020825818181038,0.035544853657484055,0.1409454345703125,0.0823332816362381,0.003804463427513838,0.27952688932418823,0.04944854974746704,0.007663136348128319
chunk,006.docx,line 11,13,0.991741418838501,0.01103359553962946,0.07576905936002731,0.15447980165481567,0.0054448265582323074,0.010748762637376785,0.009319020435214043,0.15926221013069153
chunk,006.docx,line 12,12,0.4038602411746979,0.008272427134215832,0.17076508700847626,0.02351556159555912,0.005028886254876852,0.014143481850624084,0.020786885172128677,0.1409551054239273
chunk,006.docx,line 13,24,0.04099235311150551,0.015758506953716278,0.5900763273239136,0.2712075114250183,0.02604728564620018,0.028925670310854912,0.08574122935533524,0.006429144646972418
chunk,006.docx,line 14,8,0.03807194158434868,0.017684701830148697,0.14209972321987152,0.20913247764110565,0.00211476837284863,0.0192422978579998,0.018516378477215767,0.008853365667164326
chunk,006.docx,line 15,14,0.7855852842330933,0.008236140944063663,0.8825047016143799,0.013029237277805805,0.003076086286455393,0.005471101030707359,0.005805415567010641,0.03632117062807083
chunk,006.docx,line 16,97,0.7411946058273315,0.012057896703481674,0.12117951363325119,0.16477254033088684,0.00479621859267354,0.06016335263848305,0.05533060058951378,0.2312014400959015
chunk,006.docx,line 17,86,0.6552637815475464,0.010638484731316566,0.9677035808563232,0.02532936818897724,0.0025601244997233152,0.014528409577906132,0.004470306448638439,0.1371779441833496
chunk,006.docx,line 18,10,0.2763010263442993,0.01899518258869648,0.037121593952178955,0.9834997653961182,0.010737846605479717,0.03830849006772041,0.030870506539940834,0.07456168532371521
chunk,006.docx,line 19,28,0.3257943391799927,0.015148824080824852,0.9478479623794556,0.07327535003423691,0.003966520074754953,0.03129296749830246,0.010012620128691196,0.014246848411858082
