row_type,file,line,token_len,score_joy,score_sadness,score_anticipation,score_surprise,score_anger,score_fear,score_disgust,score_trust,text
chunk,048.docx,line 1,8,0.11735948175191879,0.011114987544715405,0.2374487966299057,0.03855442628264427,0.0024147445801645517,0.01175678800791502,0.011578213423490524,0.008600820787250996
chunk,048.docx,line 2,8,0.040756355971097946,0.019287727773189545,0.5098817944526672,0.01215614564716816,0.004131052177399397,0.024062223732471466,0.021817980334162712,0.008767485618591309
chunk,048.docx,line 3,8,0.035367757081985474,0.029926631599664688,0.11777593940496445,0.016344213858246803,0.0036836557555943727,0.0313483327627182,0.029432466253638268,0.0059110382571816444
chunk,048.docx,line 4,8,0.05324859544634819,0.04724958539009094,0.130390465259552,0.029141830280423164,0.0017200607107952237,0.03224201872944832,0.022992746904492378,0.0030932349618524313
chunk,048.docx,line 5,8,0.13353030383586884,0.011929845437407494,0.17360909283161163,0.03475309535861015,0.0024542254395782948,0.013117123395204544,0.015231810510158539,0.00619097426533699
chunk,048.docx,line 6,8,0.1888372004032135,0.011354335583746433,0.19901219010353088,0.034146931022405624,0.0023455244954675436,0.009480038657784462,0.01133380550891161,0.007651845458894968
chunk,048.docx,line 7,3,0.07932493090629578,0.01425838377326727,0.59922856092453,0.021467486396431923,0.002855633618310094,0.02608092874288559,0.012174631468951702,0.011255025863647461
chunk,048.docx,line 8,8,0.2163975089788437,0.010911380872130394,0.30120760202407837,0.012834927998483181,0.0027261595241725445,0.010353743098676205,0.01152307540178299,0.015995150431990623
chunk,048.docx,line 9,6,0.20640727877616882,0.015693414956331253,0.1058538556098938,0.017778433859348297,0.0030539247673004866,0.014087031595408916,0.015821360051631927,0.017173320055007935
chunk,048.docx,line 10,6,0.3018340766429901,0.012415017932653427,0.17111678421497345,0.018642425537109375,0.0026635893154889345,0.012505406513810158,0.009552530944347382,0.020720111206173897
chunk,048.docx,line 11,7,0.19181637465953827,0.014882617630064487,0.1723463386297226,0.013006630353629589,0.0029442780651152134,0.008798761293292046,0.017087047919631004,0.01021686289459467
chunk,048.docx,line 12,15,0.9476777911186218,0.018789993599057198,0.07807837426662445,0.024630827829241753,0.004872406367212534,0.012430785223841667,0.008835069835186005,0.1771567165851593
chunk,048.docx,line 13,4,0.18430693447589874,0.02291545458137989,0.14275696873664856,0.029337076470255852,0.0023222817108035088,0.022903863340616226,0.01866285130381584,0.00802407693117857
chunk,048.docx,line 14,4,0.13687413930892944,0.04761965200304985,0.07497252523899078,0.012281503528356552,0.0021554632112383842,0.023257998749613762,0.019244780763983727,0.008538390509784222
